,y0,y1,height,width,front_area,datetime_enter,datetime_leave,duration,class_1,class_2,timedelta_start,timedelta_end,audio_start_s,audio_end_s
806,365,544,164,179,29356,2022-09-22 11:51:51.666,2022-09-22 11:51:52.013,0.347,medium,medium_big,0 days 01:46:41.666000,0 days 01:46:42.013000,6400.8395,6402.8395
808,392,571,189,179,33831,2022-09-22 11:52:09.321,2022-09-22 11:52:09.841,0.52,medium,medium_big,0 days 01:46:59.321000,0 days 01:46:59.841000,6418.581,6420.581
810,110,273,166,163,27058,2022-09-22 11:52:11.961,2022-09-22 11:52:12.267,0.306,medium,medium,0 days 01:47:01.961000,0 days 01:47:02.267000,6421.114,6423.114
812,86,251,182,165,30030,2022-09-22 11:52:39.868,2022-09-22 11:52:40.295,0.427,medium,medium,0 days 01:47:29.868000,0 days 01:47:30.295000,6449.0815,6451.0815
814,134,313,200,179,35800,2022-09-22 11:52:55.455,2022-09-22 11:52:55.895,0.44,medium,medium_big,0 days 01:47:45.455000,0 days 01:47:45.895000,6464.675,6466.675
816,396,557,152,161,24472,2022-09-22 11:53:44.737,2022-09-22 11:53:45.285,0.548,medium,medium,0 days 01:48:34.737000,0 days 01:48:35.285000,6514.011,6516.011
818,365,597,340,232,78880,2022-09-22 11:53:59.311,2022-09-22 11:54:01.671,2.36,large,large,0 days 01:48:49.311000,0 days 01:48:51.671000,6529.491,6531.491
820,354,525,195,171,33345,2022-09-22 11:54:03.405,2022-09-22 11:54:03.938,0.533,medium,medium_big,0 days 01:48:53.405000,0 days 01:48:53.938000,6532.6715,6534.6715
822,411,565,146,154,22484,2022-09-22 11:54:38.126,2022-09-22 11:54:38.606,0.48,medium,medium_small,0 days 01:49:28.126000,0 days 01:49:28.606000,6567.366,6569.366
824,108,274,180,166,29880,2022-09-22 11:54:59.287,2022-09-22 11:54:59.700,0.413,medium,medium,0 days 01:49:49.287000,0 days 01:49:49.700000,6588.4935000000005,6590.4935000000005
826,67,233,165,166,27390,2022-09-22 11:55:26.488,2022-09-22 11:55:26.874,0.386,medium,medium,0 days 01:50:16.488000,0 days 01:50:16.874000,6615.6810000000005,6617.6810000000005
828,404,565,159,161,25599,2022-09-22 11:55:38.941,2022-09-22 11:55:39.354,0.413,medium,medium,0 days 01:50:28.941000,0 days 01:50:29.354000,6628.1475,6630.1475
830,351,522,158,171,27018,2022-09-22 11:55:56.929,2022-09-22 11:55:57.355,0.426,medium,medium_big,0 days 01:50:46.929000,0 days 01:50:47.355000,6646.142,6648.142
832,364,537,165,173,28545,2022-09-22 11:56:20.450,2022-09-22 11:56:20.796,0.346,medium,medium_big,0 days 01:51:10.450000,0 days 01:51:10.796000,6669.623,6671.623
834,167,239,172,72,12384,2022-09-22 11:56:43.303,2022-09-22 11:56:43.371,0.068,small,small,0 days 01:51:33.303000,0 days 01:51:33.371000,6692.3369999999995,6694.3369999999995
836,85,158,175,73,12775,2022-09-22 11:56:43.956,2022-09-22 11:56:44.036,0.08,small,small,0 days 01:51:33.956000,0 days 01:51:34.036000,6692.996,6694.996
838,85,320,337,235,79195,2022-09-22 11:56:54.943,2022-09-22 11:56:55.984,1.041,large,large,0 days 01:51:44.943000,0 days 01:51:45.984000,6704.4635,6706.4635
840,104,276,188,172,32336,2022-09-22 11:57:00.624,2022-09-22 11:57:01.051,0.427,medium,medium_big,0 days 01:51:50.624000,0 days 01:51:51.051000,6709.8375,6711.8375
842,377,551,197,174,34278,2022-09-22 11:57:10.984,2022-09-22 11:57:11.412,0.428,medium,medium_big,0 days 01:52:00.984000,0 days 01:52:01.412000,6720.198,6722.198
844,365,518,146,153,22338,2022-09-22 11:57:15.998,2022-09-22 11:57:16.384,0.386,medium,medium_small,0 days 01:52:05.998000,0 days 01:52:06.384000,6725.191,6727.191
846,112,293,165,181,29865,2022-09-22 11:57:17.784,2022-09-22 11:57:18.104,0.32,medium,medium_big,0 days 01:52:07.784000,0 days 01:52:08.104000,6726.9439999999995,6728.9439999999995
848,369,534,183,165,30195,2022-09-22 11:57:44.773,2022-09-22 11:57:45.133,0.36,medium,medium,0 days 01:52:34.773000,0 days 01:52:35.133000,6753.9529999999995,6755.9529999999995
850,417,493,167,76,12692,2022-09-22 11:57:53.039,2022-09-22 11:57:53.159,0.12,small,small,0 days 01:52:43.039000,0 days 01:52:43.159000,6762.099,6764.099
852,114,264,151,150,22650,2022-09-22 11:58:29.054,2022-09-22 11:58:29.374,0.32,medium,medium_small,0 days 01:53:19.054000,0 days 01:53:19.374000,6798.214,6800.214
854,385,548,162,163,26406,2022-09-22 11:58:31.174,2022-09-22 11:58:31.547,0.373,medium,medium,0 days 01:53:21.174000,0 days 01:53:21.547000,6800.3605,6802.3605
856,34,274,338,240,81120,2022-09-22 11:59:20.789,2022-09-22 11:59:23.616,2.827,large,large,0 days 01:54:10.789000,0 days 01:54:13.616000,6851.202499999999,6853.202499999999
858,401,562,151,161,24311,2022-09-22 11:59:23.349,2022-09-22 11:59:23.816,0.467,medium,medium,0 days 01:54:13.349000,0 days 01:54:13.816000,6852.5825,6854.5825
860,403,562,149,159,23691,2022-09-22 11:59:25.482,2022-09-22 11:59:25.722,0.24,medium,medium_small,0 days 01:54:15.482000,0 days 01:54:15.722000,6854.602,6856.602
862,96,253,145,157,22765,2022-09-22 11:59:26.802,2022-09-22 11:59:27.136,0.334,medium,medium_small,0 days 01:54:16.802000,0 days 01:54:17.136000,6855.969,6857.969
864,121,285,162,164,26568,2022-09-22 12:00:01.844,2022-09-22 12:00:02.350,0.506,medium,medium,0 days 01:54:51.844000,0 days 01:54:52.350000,6891.097,6893.097
866,82,247,146,165,24090,2022-09-22 12:00:15.258,2022-09-22 12:00:15.778,0.52,medium,medium,0 days 01:55:05.258000,0 days 01:55:05.778000,6904.518,6906.518
868,86,249,167,163,27221,2022-09-22 12:00:45.379,2022-09-22 12:00:45.752,0.373,medium,medium,0 days 01:55:35.379000,0 days 01:55:35.752000,6934.565500000001,6936.565500000001
870,388,568,167,180,30060,2022-09-22 12:00:51.232,2022-09-22 12:00:51.645,0.413,medium,medium_big,0 days 01:55:41.232000,0 days 01:55:41.645000,6940.4385,6942.4385
872,121,283,150,162,24300,2022-09-22 12:01:06.366,2022-09-22 12:01:06.766,0.4,medium,medium,0 days 01:55:56.366000,0 days 01:55:56.766000,6955.566,6957.566
874,108,287,164,179,29356,2022-09-22 12:01:10.433,2022-09-22 12:01:10.886,0.453,medium,medium_big,0 days 01:56:00.433000,0 days 01:56:00.886000,6959.6595,6961.6595
876,156,222,167,66,11022,2022-09-22 12:01:15.113,2022-09-22 12:01:15.193,0.08,small,small,0 days 01:56:05.113000,0 days 01:56:05.193000,6964.153,6966.153
878,355,521,189,166,31374,2022-09-22 12:01:35.714,2022-09-22 12:01:36.034,0.32,medium,medium,0 days 01:56:25.714000,0 days 01:56:26.034000,6984.874,6986.874
880,137,302,164,165,27060,2022-09-22 12:02:16.075,2022-09-22 12:02:16.475,0.4,medium,medium,0 days 01:57:06.075000,0 days 01:57:06.475000,7025.275,7027.275
882,114,269,149,155,23095,2022-09-22 12:02:32.503,2022-09-22 12:02:32.783,0.28,medium,medium_small,0 days 01:57:22.503000,0 days 01:57:22.783000,7041.643,7043.643
884,274,540,375,266,99750,2022-09-22 12:03:52.238,2022-09-22 12:03:54.626,2.388,large,large,0 days 01:58:42.238000,0 days 01:58:44.626000,7122.432000000001,7124.432000000001
886,379,551,167,172,28724,2022-09-22 12:03:56.372,2022-09-22 12:03:57.386,1.014,medium,medium_big,0 days 01:58:46.372000,0 days 01:58:47.386000,7125.879000000001,7127.879000000001
888,394,548,177,154,27258,2022-09-22 12:04:11.052,2022-09-22 12:04:11.452,0.4,medium,medium_small,0 days 01:59:01.052000,0 days 01:59:01.452000,7140.252,7142.252
890,119,288,187,169,31603,2022-09-22 12:04:33.707,2022-09-22 12:04:34.227,0.52,medium,medium,0 days 01:59:23.707000,0 days 01:59:24.227000,7162.967000000001,7164.967000000001
892,401,565,189,164,30996,2022-09-22 12:04:49.388,2022-09-22 12:04:49.840,0.452,medium,medium,0 days 01:59:39.388000,0 days 01:59:39.840000,7178.614,7180.614
894,176,356,149,180,26820,2022-09-22 12:04:56.534,2022-09-22 12:04:56.894,0.36,medium,medium_big,0 days 01:59:46.534000,0 days 01:59:46.894000,7185.714,7187.714
896,345,519,190,174,33060,2022-09-22 12:05:59.016,2022-09-22 12:05:59.456,0.44,medium,medium_big,0 days 02:00:49.016000,0 days 02:00:49.456000,7248.236,7250.236
898,335,506,190,171,32490,2022-09-22 12:06:00.843,2022-09-22 12:06:01.296,0.453,medium,medium_big,0 days 02:00:50.843000,0 days 02:00:51.296000,7250.0695,7252.0695
900,351,523,203,172,34916,2022-09-22 12:06:13.231,2022-09-22 12:06:13.577,0.346,medium,medium_big,0 days 02:01:03.231000,0 days 02:01:03.577000,7262.404,7264.404
902,109,238,145,129,18705,2022-09-22 12:06:54.205,2022-09-22 12:06:54.392,0.187,medium,medium_small,0 days 02:01:44.205000,0 days 02:01:44.392000,7303.2985,7305.2985
904,116,278,150,162,24300,2022-09-22 12:07:18.059,2022-09-22 12:07:18.419,0.36,medium,medium,0 days 02:02:08.059000,0 days 02:02:08.419000,7327.239,7329.239
906,128,298,182,170,30940,2022-09-22 12:07:25.086,2022-09-22 12:07:25.526,0.44,medium,medium,0 days 02:02:15.086000,0 days 02:02:15.526000,7334.3060000000005,7336.3060000000005
908,355,606,341,251,85591,2022-09-22 12:07:33.354,2022-09-22 12:07:36.006,2.652,large,large,0 days 02:02:23.354000,0 days 02:02:26.006000,7343.68,7345.68
910,317,554,414,237,98118,2022-09-22 12:07:53.620,2022-09-22 12:07:54.980,1.36,large,large,0 days 02:02:43.620000,0 days 02:02:44.980000,7363.299999999999,7365.299999999999
912,361,510,144,149,21456,2022-09-22 12:07:58.020,2022-09-22 12:07:58.514,0.494,medium,medium_small,0 days 02:02:48.020000,0 days 02:02:48.514000,7367.267,7369.267
914,379,553,169,174,29406,2022-09-22 12:08:04.727,2022-09-22 12:08:05.581,0.854,medium,medium_big,0 days 02:02:54.727000,0 days 02:02:55.581000,7374.154,7376.154
916,88,267,196,179,35084,2022-09-22 12:08:12.661,2022-09-22 12:08:13.155,0.494,medium,medium_big,0 days 02:03:02.661000,0 days 02:03:03.155000,7381.907999999999,7383.907999999999
918,103,264,151,161,24311,2022-09-22 12:08:45.689,2022-09-22 12:08:45.929,0.24,medium,medium,0 days 02:03:35.689000,0 days 02:03:35.929000,7414.809,7416.809
920,62,308,339,246,83394,2022-09-22 12:08:56.822,2022-09-22 12:08:59.369,2.547,large,large,0 days 02:03:46.822000,0 days 02:03:49.369000,7427.095499999999,7429.095499999999
922,416,587,147,171,25137,2022-09-22 12:09:24.303,2022-09-22 12:09:24.623,0.32,medium,medium_big,0 days 02:04:14.303000,0 days 02:04:14.623000,7453.463,7455.463
924,332,483,147,151,22197,2022-09-22 12:10:02.065,2022-09-22 12:10:02.371,0.306,medium,medium_small,0 days 02:04:52.065000,0 days 02:04:52.371000,7491.218,7493.218
926,375,531,178,156,27768,2022-09-22 12:10:03.505,2022-09-22 12:10:03.905,0.4,medium,medium_small,0 days 02:04:53.505000,0 days 02:04:53.905000,7492.705,7494.705
928,370,527,149,157,23393,2022-09-22 12:10:24.586,2022-09-22 12:10:24.866,0.28,medium,medium_small,0 days 02:05:14.586000,0 days 02:05:14.866000,7513.726000000001,7515.726000000001
930,97,269,189,172,32508,2022-09-22 12:10:38.266,2022-09-22 12:10:38.693,0.427,medium,medium_big,0 days 02:05:28.266000,0 days 02:05:28.693000,7527.4794999999995,7529.4794999999995
932,345,513,173,168,29064,2022-09-22 12:10:48.186,2022-09-22 12:10:48.733,0.547,medium,medium,0 days 02:05:38.186000,0 days 02:05:38.733000,7537.4595,7539.4595
934,115,352,333,237,78921,2022-09-22 12:11:14.482,2022-09-22 12:11:15.574,1.092,large,large,0 days 02:06:04.482000,0 days 02:06:05.574000,7564.028,7566.028
936,149,307,148,158,23384,2022-09-22 12:11:17.854,2022-09-22 12:11:18.254,0.4,medium,medium_small,0 days 02:06:07.854000,0 days 02:06:08.254000,7567.054,7569.054
938,497,547,175,50,8750,2022-09-22 12:13:10.431,2022-09-22 12:13:10.591,0.16,small,small,0 days 02:08:00.431000,0 days 02:08:00.591000,7679.511,7681.511
940,311,556,341,245,83545,2022-09-22 12:14:07.714,2022-09-22 12:14:10.380,2.666,large,large,0 days 02:08:57.714000,0 days 02:09:00.380000,7738.0470000000005,7740.0470000000005
942,396,562,163,166,27058,2022-09-22 12:15:03.835,2022-09-22 12:15:04.195,0.36,medium,medium,0 days 02:09:53.835000,0 days 02:09:54.195000,7793.014999999999,7795.014999999999
944,115,265,146,150,21900,2022-09-22 12:15:17.916,2022-09-22 12:15:18.223,0.307,medium,medium_small,0 days 02:10:07.916000,0 days 02:10:08.223000,7807.0695,7809.0695
946,119,278,146,159,23214,2022-09-22 12:15:50.091,2022-09-22 12:15:50.491,0.4,medium,medium_small,0 days 02:10:40.091000,0 days 02:10:40.491000,7839.291,7841.291
948,393,560,172,167,28724,2022-09-22 12:15:55.691,2022-09-22 12:15:56.117,0.426,medium,medium,0 days 02:10:45.691000,0 days 02:10:46.117000,7844.904,7846.904
950,396,557,147,161,23667,2022-09-22 12:15:57.171,2022-09-22 12:15:57.557,0.386,medium,medium,0 days 02:10:47.171000,0 days 02:10:47.557000,7846.364,7848.364
952,93,236,149,143,21307,2022-09-22 12:16:00.344,2022-09-22 12:16:00.637,0.293,medium,medium_small,0 days 02:10:50.344000,0 days 02:10:50.637000,7849.4905,7851.4905
954,117,293,172,176,30272,2022-09-22 12:16:15.572,2022-09-22 12:16:15.998,0.426,medium,medium_big,0 days 02:11:05.572000,0 days 02:11:05.998000,7864.785,7866.785
956,106,360,395,254,100330,2022-09-22 12:16:45.906,2022-09-22 12:16:48.386,2.48,large,large,0 days 02:11:35.906000,0 days 02:11:38.386000,7896.146000000001,7898.146000000001
958,128,293,162,165,26730,2022-09-22 12:18:24.522,2022-09-22 12:18:24.936,0.414,medium,medium,0 days 02:13:14.522000,0 days 02:13:14.936000,7993.728999999999,7995.728999999999
960,349,522,188,173,32524,2022-09-22 12:18:43.923,2022-09-22 12:18:44.350,0.427,medium,medium_big,0 days 02:13:33.923000,0 days 02:13:34.350000,8013.1365000000005,8015.1365000000005
962,370,523,168,153,25704,2022-09-22 12:19:23.498,2022-09-22 12:19:24.005,0.507,medium,medium_small,0 days 02:14:13.498000,0 days 02:14:14.005000,8052.7515,8054.7515
964,380,541,157,161,25277,2022-09-22 12:19:32.619,2022-09-22 12:19:33.072,0.453,medium,medium,0 days 02:14:22.619000,0 days 02:14:23.072000,8061.845499999999,8063.845499999999
966,109,263,152,154,23408,2022-09-22 12:19:41.952,2022-09-22 12:19:42.445,0.493,medium,medium_small,0 days 02:14:31.952000,0 days 02:14:32.445000,8071.1985,8073.1985
968,201,265,166,64,10624,2022-09-22 12:19:43.565,2022-09-22 12:19:43.752,0.187,small,small,0 days 02:14:33.565000,0 days 02:14:33.752000,8072.6585,8074.6585
970,163,199,153,36,5508,2022-09-22 12:19:51.179,2022-09-22 12:19:51.179,0.0,small,small,0 days 02:14:41.179000,0 days 02:14:41.179000,8080.179,8082.179
972,67,311,339,244,82716,2022-09-22 12:19:51.205,2022-09-22 12:19:53.472,2.267,large,large,0 days 02:14:41.205000,0 days 02:14:43.472000,8081.3385,8083.3385
974,108,264,186,156,29016,2022-09-22 12:19:57.006,2022-09-22 12:19:57.446,0.44,medium,medium_small,0 days 02:14:47.006000,0 days 02:14:47.446000,8086.226000000001,8088.226000000001
976,350,517,170,167,28390,2022-09-22 12:20:40.674,2022-09-22 12:20:41.007,0.333,medium,medium,0 days 02:15:30.674000,0 days 02:15:31.007000,8129.8405,8131.8405
978,360,529,145,169,24505,2022-09-22 12:20:58.248,2022-09-22 12:20:58.715,0.467,medium,medium,0 days 02:15:48.248000,0 days 02:15:48.715000,8147.4815,8149.4815
980,121,284,164,163,26732,2022-09-22 12:21:13.102,2022-09-22 12:21:13.368,0.266,medium,medium,0 days 02:16:03.102000,0 days 02:16:03.368000,8162.235000000001,8164.235000000001
982,356,540,163,184,29992,2022-09-22 12:21:50.210,2022-09-22 12:21:50.530,0.32,medium,medium_big,0 days 02:16:40.210000,0 days 02:16:40.530000,8199.369999999999,8201.369999999999
984,393,565,169,172,29068,2022-09-22 12:22:32.771,2022-09-22 12:22:33.118,0.347,medium,medium_big,0 days 02:17:22.771000,0 days 02:17:23.118000,8241.944500000001,8243.944500000001
986,116,292,145,176,25520,2022-09-22 12:23:23.027,2022-09-22 12:23:23.373,0.346,medium,medium_big,0 days 02:18:13.027000,0 days 02:18:13.373000,8292.2,8294.2
988,139,307,185,168,31080,2022-09-22 12:23:29.520,2022-09-22 12:23:29.947,0.427,medium,medium,0 days 02:18:19.520000,0 days 02:18:19.947000,8298.7335,8300.7335
990,132,288,153,156,23868,2022-09-22 12:23:39.868,2022-09-22 12:23:40.160,0.292,medium,medium_small,0 days 02:18:29.868000,0 days 02:18:30.160000,8309.014,8311.014
992,344,592,340,248,84320,2022-09-22 12:23:52.641,2022-09-22 12:23:55.294,2.653,large,large,0 days 02:18:42.641000,0 days 02:18:45.294000,8322.967499999999,8324.967499999999
994,396,547,145,151,21895,2022-09-22 12:23:57.801,2022-09-22 12:23:58.201,0.4,medium,medium_small,0 days 02:18:47.801000,0 days 02:18:48.201000,8327.001,8329.001
996,357,532,150,175,26250,2022-09-22 12:24:11.775,2022-09-22 12:24:12.161,0.386,medium,medium_big,0 days 02:19:01.775000,0 days 02:19:02.161000,8340.968,8342.968
998,105,287,265,182,48230,2022-09-22 12:24:29.922,2022-09-22 12:24:30.495,0.573,medium,medium_big,0 days 02:19:19.922000,0 days 02:19:20.495000,8359.2085,8361.2085
1000,365,537,169,172,29068,2022-09-22 12:24:36.896,2022-09-22 12:24:37.242,0.346,medium,medium_big,0 days 02:19:26.896000,0 days 02:19:27.242000,8366.069,8368.069
1002,349,507,189,158,29862,2022-09-22 12:25:33.644,2022-09-22 12:25:33.992,0.348,medium,medium_small,0 days 02:20:23.644000,0 days 02:20:23.992000,8422.818,8424.818
1004,389,551,155,162,25110,2022-09-22 12:25:44.472,2022-09-22 12:25:44.805,0.333,medium,medium,0 days 02:20:34.472000,0 days 02:20:34.805000,8433.638500000001,8435.638500000001
1006,155,312,149,157,23393,2022-09-22 12:26:05.765,2022-09-22 12:26:06.059,0.294,medium,medium_small,0 days 02:20:55.765000,0 days 02:20:56.059000,8454.912,8456.912
1008,140,404,424,264,111936,2022-09-22 12:26:20.646,2022-09-22 12:26:23.233,2.587,large,large,0 days 02:21:10.646000,0 days 02:21:13.233000,8470.9395,8472.9395
1010,106,288,146,182,26572,2022-09-22 12:26:41.820,2022-09-22 12:26:42.087,0.267,medium,medium_big,0 days 02:21:31.820000,0 days 02:21:32.087000,8490.9535,8492.9535
1012,395,549,160,154,24640,2022-09-22 12:26:58.835,2022-09-22 12:26:59.140,0.305,medium,medium_small,0 days 02:21:48.835000,0 days 02:21:49.140000,8507.9875,8509.9875
1014,369,545,191,176,33616,2022-09-22 12:27:01.967,2022-09-22 12:27:02.435,0.468,medium,medium_big,0 days 02:21:51.967000,0 days 02:21:52.435000,8511.201000000001,8513.201000000001
1016,395,556,142,161,22862,2022-09-22 12:27:04.555,2022-09-22 12:27:04.941,0.386,medium,medium,0 days 02:21:54.555000,0 days 02:21:54.941000,8513.748,8515.748
1018,134,303,168,169,28392,2022-09-22 12:27:09.861,2022-09-22 12:27:10.368,0.507,medium,medium,0 days 02:21:59.861000,0 days 02:22:00.368000,8519.1145,8521.1145
1020,154,331,165,177,29205,2022-09-22 12:27:12.835,2022-09-22 12:27:13.208,0.373,medium,medium_big,0 days 02:22:02.835000,0 days 02:22:03.208000,8522.021499999999,8524.021499999999
1022,92,248,168,156,26208,2022-09-22 12:27:27.968,2022-09-22 12:27:28.396,0.428,medium,medium_small,0 days 02:22:17.968000,0 days 02:22:18.396000,8537.182,8539.182
1024,504,566,175,62,10850,2022-09-22 12:27:37.276,2022-09-22 12:27:37.408,0.132,small,small,0 days 02:22:27.276000,0 days 02:22:27.408000,8546.342,8548.342
1026,475,522,179,47,8413,2022-09-22 12:27:38.196,2022-09-22 12:27:38.289,0.093,small,small,0 days 02:22:28.196000,0 days 02:22:28.289000,8547.2425,8549.2425
1028,381,543,145,162,23490,2022-09-22 12:27:59.463,2022-09-22 12:27:59.809,0.346,medium,medium,0 days 02:22:49.463000,0 days 02:22:49.809000,8568.635999999999,8570.635999999999
1030,60,302,339,242,82038,2022-09-22 12:28:25.318,2022-09-22 12:28:27.330,2.012,large,large,0 days 02:23:15.318000,0 days 02:23:17.330000,8595.324,8597.324
1032,81,317,336,236,79296,2022-09-22 12:28:36.998,2022-09-22 12:28:38.451,1.453,large,large,0 days 02:23:26.998000,0 days 02:23:28.451000,8606.7245,8608.7245
1034,128,279,161,151,24311,2022-09-22 12:28:59.051,2022-09-22 12:28:59.399,0.348,medium,medium_small,0 days 02:23:49.051000,0 days 02:23:49.399000,8628.224999999999,8630.224999999999
1036,371,542,162,171,27702,2022-09-22 12:29:02.145,2022-09-22 12:29:02.545,0.4,medium,medium_big,0 days 02:23:52.145000,0 days 02:23:52.545000,8631.345000000001,8633.345000000001
1038,356,525,185,169,31265,2022-09-22 12:29:21.372,2022-09-22 12:29:21.852,0.48,medium,medium,0 days 02:24:11.372000,0 days 02:24:11.852000,8650.612000000001,8652.612000000001
1040,153,303,153,150,22950,2022-09-22 12:29:38.320,2022-09-22 12:29:38.600,0.28,medium,medium_small,0 days 02:24:28.320000,0 days 02:24:28.600000,8667.46,8669.46
1042,340,502,163,162,26406,2022-09-22 12:30:09.201,2022-09-22 12:30:09.654,0.453,medium,medium,0 days 02:24:59.201000,0 days 02:24:59.654000,8698.4275,8700.4275
1044,350,513,168,163,27384,2022-09-22 12:30:11.067,2022-09-22 12:30:11.521,0.454,medium,medium,0 days 02:25:01.067000,0 days 02:25:01.521000,8700.294,8702.294
1046,345,505,159,160,25440,2022-09-22 12:30:16.268,2022-09-22 12:30:16.962,0.694,medium,medium_small,0 days 02:25:06.268000,0 days 02:25:06.962000,8705.615,8707.615
1048,171,331,160,160,25600,2022-09-22 12:30:36.842,2022-09-22 12:30:37.375,0.533,medium,medium_small,0 days 02:25:26.842000,0 days 02:25:27.375000,8726.1085,8728.1085
1050,331,600,430,269,115670,2022-09-22 12:30:56.923,2022-09-22 12:30:58.709,1.786,large,large,0 days 02:25:46.923000,0 days 02:25:48.709000,8746.816,8748.816
1052,106,265,178,159,28302,2022-09-22 12:31:03.189,2022-09-22 12:31:03.549,0.36,medium,medium_small,0 days 02:25:53.189000,0 days 02:25:53.549000,8752.369,8754.369
1054,384,547,174,163,28362,2022-09-22 12:31:39.137,2022-09-22 12:31:39.510,0.373,medium,medium,0 days 02:26:29.137000,0 days 02:26:29.510000,8788.3235,8790.3235
1056,346,522,151,176,26576,2022-09-22 12:32:00.378,2022-09-22 12:32:00.685,0.307,medium,medium_big,0 days 02:26:50.378000,0 days 02:26:50.685000,8809.531500000001,8811.531500000001
1058,413,577,146,164,23944,2022-09-22 12:32:17.086,2022-09-22 12:32:17.579,0.493,medium,medium,0 days 02:27:07.086000,0 days 02:27:07.579000,8826.3325,8828.3325
1060,396,555,186,159,29574,2022-09-22 12:32:30.232,2022-09-22 12:32:30.592,0.36,medium,medium_small,0 days 02:27:20.232000,0 days 02:27:20.592000,8839.412,8841.412
1062,136,287,146,151,22046,2022-09-22 12:32:33.432,2022-09-22 12:32:33.752,0.32,medium,medium_small,0 days 02:27:23.432000,0 days 02:27:23.752000,8842.592,8844.592
1064,360,608,390,248,96720,2022-09-22 12:32:41.993,2022-09-22 12:32:42.379,0.386,large,large,0 days 02:27:31.993000,0 days 02:27:32.379000,8851.186000000002,8853.186000000002
1066,362,610,395,248,97960,2022-09-22 12:32:42.673,2022-09-22 12:32:42.753,0.08,large,large,0 days 02:27:32.673000,0 days 02:27:32.753000,8851.713,8853.713
1068,363,610,397,247,98059,2022-09-22 12:32:43.073,2022-09-22 12:32:43.259,0.186,large,large,0 days 02:27:33.073000,0 days 02:27:33.259000,8852.166000000001,8854.166000000001
1070,115,271,153,156,23868,2022-09-22 12:33:18.248,2022-09-22 12:33:18.594,0.346,medium,medium_small,0 days 02:28:08.248000,0 days 02:28:08.594000,8887.420999999998,8889.420999999998
1072,396,560,146,164,23944,2022-09-22 12:33:21.448,2022-09-22 12:33:21.954,0.506,medium,medium,0 days 02:28:11.448000,0 days 02:28:11.954000,8890.701000000001,8892.701000000001
1074,120,279,157,159,24963,2022-09-22 12:33:28.128,2022-09-22 12:33:28.474,0.346,medium,medium_small,0 days 02:28:18.128000,0 days 02:28:18.474000,8897.301,8899.301
1076,100,263,155,163,25265,2022-09-22 12:33:35.461,2022-09-22 12:33:35.901,0.44,medium,medium,0 days 02:28:25.461000,0 days 02:28:25.901000,8904.681,8906.681
1078,323,565,341,242,82522,2022-09-22 12:33:50.902,2022-09-22 12:33:53.115,2.213,large,large,0 days 02:28:40.902000,0 days 02:28:43.115000,8921.0085,8923.0085
1080,376,537,144,161,23184,2022-09-22 12:33:55.729,2022-09-22 12:33:56.169,0.44,medium,medium,0 days 02:28:45.729000,0 days 02:28:46.169000,8924.949,8926.949
1082,394,567,153,173,26469,2022-09-22 12:33:57.769,2022-09-22 12:33:58.275,0.506,medium,medium_big,0 days 02:28:47.769000,0 days 02:28:48.275000,8927.022,8929.022
1084,421,582,145,161,23345,2022-09-22 12:34:00.730,2022-09-22 12:34:01.422,0.692,medium,medium,0 days 02:28:50.730000,0 days 02:28:51.422000,8930.076000000001,8932.076000000001
1086,71,247,194,176,34144,2022-09-22 12:34:07.170,2022-09-22 12:34:07.650,0.48,medium,medium_big,0 days 02:28:57.170000,0 days 02:28:57.650000,8936.41,8938.41
1088,454,517,172,63,10836,2022-09-22 12:34:08.302,2022-09-22 12:34:08.476,0.174,small,small,0 days 02:28:58.302000,0 days 02:28:58.476000,8937.389,8939.389
1090,96,254,187,158,29546,2022-09-22 12:34:28.103,2022-09-22 12:34:28.476,0.373,medium,medium_small,0 days 02:29:18.103000,0 days 02:29:18.476000,8957.289499999999,8959.289499999999
1092,395,559,146,164,23944,2022-09-22 12:34:37.491,2022-09-22 12:34:37.943,0.452,medium,medium,0 days 02:29:27.491000,0 days 02:29:27.943000,8966.717,8968.717
1094,123,271,150,148,22200,2022-09-22 12:34:48.637,2022-09-22 12:34:48.917,0.28,medium,medium_small,0 days 02:29:38.637000,0 days 02:29:38.917000,8977.777,8979.777
1096,365,530,164,165,27060,2022-09-22 12:35:20.238,2022-09-22 12:35:20.572,0.334,medium,medium,0 days 02:30:10.238000,0 days 02:30:10.572000,9009.404999999999,9011.404999999999
1098,124,284,181,160,28960,2022-09-22 12:35:35.386,2022-09-22 12:35:35.933,0.547,medium,medium_small,0 days 02:30:25.386000,0 days 02:30:25.933000,9024.659500000002,9026.659500000002
1100,127,279,152,152,23104,2022-09-22 12:36:09.547,2022-09-22 12:36:09.867,0.32,medium,medium_small,0 days 02:30:59.547000,0 days 02:30:59.867000,9058.707,9060.707
1102,118,292,149,174,25926,2022-09-22 12:36:49.441,2022-09-22 12:36:49.775,0.334,medium,medium_big,0 days 02:31:39.441000,0 days 02:31:39.775000,9098.608,9100.608
1104,370,524,162,154,24948,2022-09-22 12:37:27.857,2022-09-22 12:37:28.163,0.306,medium,medium_small,0 days 02:32:17.857000,0 days 02:32:18.163000,9137.01,9139.01
1106,395,560,145,165,23925,2022-09-22 12:37:34.430,2022-09-22 12:37:34.790,0.36,medium,medium,0 days 02:32:24.430000,0 days 02:32:24.790000,9143.61,9145.61
